InvoiceNo,ItemName,Quantity,Timestamp,Price
INV-23098,Power Supply,3.0,2025-03-08 02:20:29,452.9
INV-23098,Mouse Pad,3.0,2025-03-08 02:20:29,413.7
INV-23098,Surround Speakers,1.0,2025-03-08 02:20:29,1215.38
INV-23098,Graphics Card,3.0,2025-03-08 02:20:29,461.96
INV-23099,Gaming Mouse,1.0,2024-08-26 23:35:10,1286.07
INV-23099,Joystick,2.0,2024-08-26 23:35:10,1402.32
INV-23100,Processor,3.0,2024-07-02 00:55:09,327.85
INV-23100,Capture Card,1.0,2024-07-02 00:55:09,1186.75
INV-23100,Joystick,4.0,2024-07-02 00:55:09,1402.32
INV-23101,Gaming Mouse,4.0,2025-03-02 06:20:11,1286.07
INV-23102,Gamepad,4.0,2025-04-12 04:42:27,1615.52
INV-23102,Gaming Headset,1.0,2025-04-12 04:42:27,79.0
INV-23102,Sound Card,4.0,2025-04-12 04:42:27,693.7
INV-23103,Surround Speakers,4.0,2025-01-03 01:53:11,1215.38
INV-23103,Joystick,3.0,2025-01-03 01:53:11,1402.32
INV-23103,Gaming Headset,3.0,2025-01-03 01:53:11,79.0
INV-23103,RGB Lighting Kit,4.0,2025-01-03 01:53:11,1098.98
INV-23103,Gaming Controller,2.0,2025-01-03 01:53:11,72.54
INV-23104,Gaming Headset,2.0,2025-01-22 03:03:03,79.0
INV-23104,Gaming Chair,3.0,2025-01-22 03:03:03,564.56
INV-23105,Gaming Desk,3.0,2024-11-25 15:30:58,1622.67
INV-23105,VR Headset,3.0,2024-11-25 15:30:58,1786.52
INV-23106,Gaming Controller,2.0,2025-04-18 12:50:10,72.54
INV-23107,Sound Card,1.0,2025-04-12 17:29:51,693.7
INV-23107,Streaming Webcam,2.0,2025-04-12 17:29:51,1306.77
INV-23108,Gamepad,3.0,2024-09-14 23:19:26,1615.52
INV-23109,Processor,2.0,2025-01-12 08:31:33,327.85
INV-23109,Gaming Microphone,2.0,2025-01-12 08:31:33,211.5
INV-23109,Gaming Headset,3.0,2025-01-12 08:31:33,79.0
INV-23110,Gaming Desk,1.0,2025-03-07 08:35:57,1622.67
INV-23111,Gaming Backpack,4.0,2025-01-13 04:32:02,1698.04
INV-23112,Gaming Chair,2.0,2024-06-27 16:54:22,564.56
INV-23113,Gaming Glasses,1.0,2024-07-24 04:37:37,203.64
INV-23113,External Hard Drive,2.0,2024-07-24 04:37:37,456.47
INV-23113,Streaming Webcam,4.0,2024-07-24 04:37:37,1306.77
INV-23113,Surround Speakers,1.0,2024-07-24 04:37:37,1215.38
INV-23113,Gaming Backpack,1.0,2024-07-24 04:37:37,1698.04
INV-23114,Motherboard,4.0,2025-01-30 17:41:13,1020.6
INV-23114,Gamepad,3.0,2025-01-30 17:41:13,1615.52
INV-23114,Gaming Glasses,1.0,2025-01-30 17:41:13,203.64
INV-23114,Gamepad,1.0,2025-01-30 17:41:13,1615.52
INV-23114,Gaming Microphone,3.0,2025-01-30 17:41:13,211.5
INV-23115,WiFi Router,4.0,2025-02-13 06:55:56,32.87
INV-23116,Streaming Webcam,1.0,2024-04-27 14:11:10,1306.77
INV-23116,Gaming Controller,4.0,2024-04-27 14:11:10,72.54
INV-23116,Gamepad,4.0,2024-04-27 14:11:10,1615.52
INV-23116,Graphics Card,1.0,2024-04-27 14:11:10,461.96
INV-23116,Gaming Controller,2.0,2024-04-27 14:11:10,72.54
INV-23117,RGB Lighting Kit,1.0,2025-03-01 12:14:45,1098.98
INV-23117,Joystick,1.0,2025-03-01 12:14:45,1402.32
INV-23117,Surround Speakers,1.0,2025-03-01 12:14:45,1215.38
INV-23117,Surround Speakers,1.0,2025-03-01 12:14:45,1215.38
INV-23117,Mouse Pad,1.0,2025-03-01 12:14:45,413.7
INV-23118,Graphics Card,3.0,2024-12-09 03:05:37,461.96
INV-23118,VR Headset,4.0,2024-12-09 03:05:37,1786.52
INV-23118,Joystick,4.0,2024-12-09 03:05:37,1402.32
INV-23118,Gaming Mouse,2.0,2024-12-09 03:05:37,1286.07
INV-23118,RGB Lighting Kit,1.0,2024-12-09 03:05:37,1098.98
INV-23119,Surround Speakers,4.0,2024-09-13 00:59:47,1215.38
INV-23119,RAM 16GB,4.0,2024-09-13 00:59:47,1915.28
INV-23119,Motherboard,2.0,2024-09-13 00:59:47,1020.6
INV-23120,Streaming Webcam,4.0,2024-12-22 11:42:05,1306.77
INV-23121,Gaming Backpack,1.0,2025-04-05 11:59:49,1698.04
INV-23121,RAM 32GB,4.0,2025-04-05 11:59:49,686.46
INV-23121,WiFi Router,3.0,2025-04-05 11:59:49,32.87
INV-23121,Gaming Glasses,3.0,2025-04-05 11:59:49,203.64
INV-23122,Gaming Laptop,2.0,2025-04-22 12:08:01,1359.86
INV-23122,Streaming Webcam,1.0,2025-04-22 12:08:01,1306.77
INV-23122,RAM 32GB,1.0,2025-04-22 12:08:01,686.46
INV-23122,Motherboard,2.0,2025-04-22 12:08:01,1020.6
INV-23123,Gaming Backpack,3.0,2024-11-01 18:51:04,1698.04
INV-23123,Gaming Desk,2.0,2024-11-01 18:51:04,1622.67
INV-23123,Gaming Desk,4.0,2024-11-01 18:51:04,1622.67
INV-23124,WiFi Router,4.0,2024-06-04 21:29:17,32.87
INV-23124,Gaming Chair,4.0,2024-06-04 21:29:17,564.56
INV-23124,RAM 16GB,4.0,2024-06-04 21:29:17,1915.28
INV-23124,Gaming Glasses,2.0,2024-06-04 21:29:17,203.64
INV-23124,Capture Card,3.0,2024-06-04 21:29:17,1186.75
INV-23125,Gaming Laptop,3.0,2024-08-15 06:19:13,1359.86
INV-23125,Gaming Chair,4.0,2024-08-15 06:19:13,564.56
INV-23126,Power Supply,4.0,2024-10-15 20:50:36,452.9
INV-23126,Capture Card,2.0,2024-10-15 20:50:36,1186.75
INV-23126,Gaming Chair,2.0,2024-10-15 20:50:36,564.56
INV-23127,VR Headset,,2024-05-25 01:47:18,1786.52
INV-23127,Mouse Pad,4.0,2024-05-25 01:47:18,413.7
INV-23127,External Hard Drive,1.0,2024-05-25 01:47:18,456.47
INV-23127,Surround Speakers,3.0,2024-05-25 01:47:18,1215.38
INV-23128,WiFi Router,1.0,2024-07-16 19:13:22,32.87
INV-23129,Gaming Mouse,2.0,2024-04-27 03:05:30,1286.07
INV-23129,Capture Card,3.0,2024-04-27 03:05:30,1186.75
INV-23129,VR Headset,2.0,2024-04-27 03:05:30,1786.52
INV-23130,Gaming Controller,4.0,2025-02-15 09:26:36,72.54
INV-23131,RGB Lighting Kit,2.0,2025-03-30 16:03:09,1098.98
INV-23132,Gaming Backpack,4.0,2024-06-10 23:17:01,1698.04
INV-23132,Graphics Card,4.0,2024-06-10 23:17:01,461.96
INV-23132,Gaming Desk,3.0,2024-06-10 23:17:01,1622.67
INV-23132,Streaming Webcam,1.0,2024-06-10 23:17:01,1306.77
INV-23132,Graphics Card,4.0,2024-06-10 23:17:01,461.96
INV-23133,RAM 16GB,2.0,2025-02-09 15:59:01,1915.28
INV-23134,WiFi Router,2.0,2024-08-31 06:31:19,32.87
INV-23134,External Hard Drive,3.0,2024-08-31 06:31:19,456.47
INV-23134,Gaming Microphone,1.0,2024-08-31 06:31:19,211.5
INV-23135,CPU Cooler,1.0,2024-10-21 13:49:34,855.41
INV-23135,Gaming Mouse,1.0,2024-10-21 13:49:34,1286.07
INV-23135,RAM 16GB,4.0,2024-10-21 13:49:34,1915.28
INV-23136,Surround Speakers,2.0,2024-05-19 07:26:02,1215.38
INV-23136,VR Headset,3.0,2024-05-19 07:26:02,1786.52
INV-23137,Mouse Pad,,2024-07-26 20:54:49,413.7
INV-23137,External Hard Drive,2.0,2024-07-26 20:54:49,456.47
INV-23137,Gaming Backpack,2.0,2024-07-26 20:54:49,1698.04
INV-23137,Gaming Glasses,2.0,2024-07-26 20:54:49,203.64
INV-23137,RAM 16GB,1.0,2024-07-26 20:54:49,1915.28
INV-23138,Streaming Webcam,3.0,2024-11-04 03:16:11,1306.77
INV-23138,VR Headset,4.0,2024-11-04 03:16:11,1786.52
INV-23138,Gaming Mouse,3.0,2024-11-04 03:16:11,1286.07
INV-23138,Gaming Chair,1.0,2024-11-04 03:16:11,564.56
INV-23139,Sound Card,4.0,2024-07-29 19:47:28,693.7
INV-23140,Gaming Mouse,1.0,2024-04-30 02:00:52,
INV-23140,WiFi Router,4.0,2024-04-30 02:00:52,32.87
INV-23140,Gaming Desk,2.0,2024-04-30 02:00:52,1622.67
INV-23140,Mechanical Keyboard,2.0,2024-04-30 02:00:52,69.52
INV-23141,,4.0,2024-07-09 22:50:47,1359.86
INV-23141,Processor,2.0,2024-07-09 22:50:47,327.85
INV-23141,WiFi Router,3.0,2024-07-09 22:50:47,32.87
INV-23141,Processor,4.0,2024-07-09 22:50:47,327.85
INV-23141,CPU Cooler,1.0,2024-07-09 22:50:47,855.41
INV-23142,Joystick,1.0,2025-03-20 19:42:40,1402.32
INV-23142,SSD 1TB,,2025-03-20 19:42:40,1478.21
INV-23142,Gaming Headset,4.0,2025-03-20 19:42:40,79.0
INV-23142,Gaming Desk,4.0,2025-03-20 19:42:40,1622.67
INV-23142,Gaming Controller,3.0,2025-03-20 19:42:40,72.54
INV-23143,Motherboard,1.0,2025-03-12 23:32:30,1020.6
INV-23143,Surround Speakers,4.0,2025-03-12 23:32:30,1215.38
INV-23144,Sound Card,3.0,2024-10-23 07:10:46,693.7
INV-23145,Mouse Pad,1.0,2024-10-04 00:00:56,413.7
INV-23145,Motherboard,4.0,2024-10-04 00:00:56,1020.6
INV-23145,Processor,1.0,2024-10-04 00:00:56,327.85
INV-23145,Gamepad,3.0,2024-10-04 00:00:56,1615.52
INV-23146,Surround Speakers,4.0,2024-10-29 00:04:31,1215.38
INV-23146,Gaming Controller,2.0,2024-10-29 00:04:31,72.54
INV-23146,Gaming Desk,2.0,2024-10-29 00:04:31,1622.67
INV-23147,Gaming Headset,3.0,2024-07-09 01:43:39,79.0
INV-23147,Joystick,1.0,2024-07-09 01:43:39,1402.32
INV-23147,Gaming Chair,3.0,2024-07-09 01:43:39,564.56
INV-23148,Gaming Microphone,4.0,2024-11-03 14:40:02,211.5
INV-23148,Mouse Pad,4.0,2024-11-03 14:40:02,413.7
INV-23148,Sound Card,2.0,2024-11-03 14:40:02,693.7
INV-23148,Gamepad,2.0,2024-11-03 14:40:02,1615.52
INV-23149,Motherboard,3.0,2024-08-27 08:33:40,1020.6
INV-23150,Gaming Microphone,3.0,2025-04-10 14:36:46,211.5
INV-23150,RAM 32GB,4.0,2025-04-10 14:36:46,686.46
INV-23150,Gaming Mouse,3.0,2025-04-10 14:36:46,1286.07
INV-23150,Sound Card,3.0,2025-04-10 14:36:46,693.7
INV-23151,Joystick,4.0,2025-04-05 16:58:27,1402.32
INV-23151,CPU Cooler,3.0,2025-04-05 16:58:27,855.41
INV-23151,Surround Speakers,2.0,2025-04-05 16:58:27,1215.38
INV-23152,Sound Card,4.0,2024-12-24 09:11:26,693.7
INV-23152,Gaming Backpack,4.0,2024-12-24 09:11:26,1698.04
INV-23152,Processor,2.0,2024-12-24 09:11:26,327.85
INV-23152,RAM 16GB,1.0,2024-12-24 09:11:26,1915.28
INV-23152,Gamepad,2.0,2024-12-24 09:11:26,1615.52
INV-23153,Gaming Controller,,2024-11-30 05:59:18,72.54
INV-23153,Gaming Chair,2.0,2024-11-30 05:59:18,
INV-23153,RAM 16GB,4.0,2024-11-30 05:59:18,1915.28
INV-23154,Gaming Controller,3.0,2024-06-06 13:23:41,72.54
INV-23154,Mechanical Keyboard,3.0,2024-06-06 13:23:41,69.52
INV-23155,Sound Card,3.0,2024-12-14 11:27:13,693.7
INV-23155,RGB Lighting Kit,1.0,2024-12-14 11:27:13,1098.98
INV-23156,WiFi Router,3.0,2025-03-16 10:00:30,32.87
INV-23156,RAM 16GB,4.0,2025-03-16 10:00:30,1915.28
INV-23156,Mechanical Keyboard,1.0,2025-03-16 10:00:30,69.52
INV-23157,Gaming Microphone,2.0,2024-11-01 11:40:05,211.5
INV-23157,Gamepad,1.0,2024-11-01 11:40:05,1615.52
INV-23157,,1.0,2024-11-01 11:40:05,1186.75
INV-23157,Surround Speakers,2.0,2024-11-01 11:40:05,1215.38
INV-23157,Gaming Microphone,4.0,2024-11-01 11:40:05,211.5
INV-23158,Streaming Webcam,4.0,2025-03-28 21:14:11,1306.77
INV-23158,Gaming Glasses,1.0,2025-03-28 21:14:11,203.64
INV-23158,RGB Lighting Kit,3.0,2025-03-28 21:14:11,1098.98
INV-23158,Gamepad,1.0,2025-03-28 21:14:11,1615.52
INV-23158,External Hard Drive,2.0,2025-03-28 21:14:11,456.47
INV-23159,Gaming Controller,1.0,2024-09-06 06:51:28,72.54
INV-23159,Motherboard,3.0,2024-09-06 06:51:28,1020.6
INV-23159,Mechanical Keyboard,4.0,2024-09-06 06:51:28,69.52
INV-23160,Mouse Pad,2.0,2024-09-16 00:21:14,413.7
INV-23160,Gaming Glasses,2.0,2024-09-16 00:21:14,203.64
INV-23160,Gaming Chair,4.0,2024-09-16 00:21:14,564.56
INV-23160,Sound Card,4.0,2024-09-16 00:21:14,693.7
INV-23160,Surround Speakers,2.0,2024-09-16 00:21:14,1215.38
INV-23161,Gamepad,3.0,2025-03-11 01:14:56,1615.52
INV-23161,Gaming Laptop,4.0,2025-03-11 01:14:56,1359.86
INV-23161,Gaming Glasses,,2025-03-11 01:14:56,203.64
INV-23161,Mouse Pad,4.0,2025-03-11 01:14:56,413.7
INV-23161,SSD 1TB,2.0,2025-03-11 01:14:56,1478.21
INV-23162,Motherboard,1.0,2024-06-25 02:59:09,1020.6
INV-23162,Mouse Pad,1.0,2024-06-25 02:59:09,413.7
INV-23162,Power Supply,3.0,2024-06-25 02:59:09,452.9
INV-23162,Gaming Chair,1.0,2024-06-25 02:59:09,564.56
INV-23162,Gaming Backpack,2.0,2024-06-25 02:59:09,1698.04
INV-23163,WiFi Router,3.0,2024-04-29 16:31:23,32.87
INV-23163,Gaming Laptop,4.0,2024-04-29 16:31:23,1359.86
INV-23163,Processor,2.0,2024-04-29 16:31:23,327.85
INV-23163,Sound Card,3.0,2024-04-29 16:31:23,693.7
INV-23164,Gaming Chair,1.0,2025-02-24 04:05:18,564.56
INV-23164,Capture Card,2.0,2025-02-24 04:05:18,1186.75
INV-23164,Streaming Webcam,3.0,2025-02-24 04:05:18,1306.77
INV-23164,Gaming Laptop,2.0,2025-02-24 04:05:18,1359.86
INV-23165,Gaming Desk,2.0,2024-08-08 10:11:34,1622.67
INV-23165,Power Supply,2.0,2024-08-08 10:11:34,452.9
INV-23166,Gaming Laptop,2.0,2025-01-02 12:45:27,1359.86
INV-23166,Sound Card,2.0,2025-01-02 12:45:27,693.7
INV-23166,Gaming Backpack,3.0,2025-01-02 12:45:27,1698.04
INV-23166,Gaming Desk,3.0,2025-01-02 12:45:27,1622.67
INV-23166,RAM 16GB,3.0,2025-01-02 12:45:27,1915.28
INV-23167,Surround Speakers,1.0,2024-05-27 21:58:23,1215.38
INV-23168,Mechanical Keyboard,1.0,2025-02-20 07:04:34,69.52
INV-23168,Gaming Monitor,4.0,2025-02-20 07:04:34,192.14
INV-23168,Gamepad,1.0,2025-02-20 07:04:34,1615.52
INV-23168,SSD 1TB,4.0,2025-02-20 07:04:34,1478.21
INV-23169,Gaming Headset,,2025-01-07 08:45:44,79.0
INV-23170,RAM 32GB,2.0,2025-04-07 18:52:32,686.46
INV-23171,Gaming Microphone,4.0,2024-12-29 06:10:50,211.5
INV-23171,RAM 16GB,2.0,2024-12-29 06:10:50,1915.28
INV-23171,VR Headset,3.0,2024-12-29 06:10:50,1786.52
INV-23171,,2.0,2024-12-29 06:10:50,72.54
INV-23172,CPU Cooler,2.0,2025-01-23 13:52:10,855.41
INV-23172,RAM 16GB,1.0,2025-01-23 13:52:10,1915.28
INV-23172,Mouse Pad,2.0,2025-01-23 13:52:10,413.7
INV-23172,Power Supply,1.0,2025-01-23 13:52:10,452.9
INV-23173,RAM 32GB,1.0,2024-07-16 10:50:58,686.46
INV-23173,Joystick,3.0,2024-07-16 10:50:58,1402.32
INV-23173,Gaming Headset,4.0,2024-07-16 10:50:58,79.0
INV-23173,Capture Card,4.0,2024-07-16 10:50:58,1186.75
INV-23173,Gaming Controller,4.0,2024-07-16 10:50:58,72.54
INV-23174,Capture Card,1.0,2024-06-18 06:54:04,1186.75
INV-23174,Gaming Glasses,3.0,2024-06-18 06:54:04,203.64
INV-23174,RGB Lighting Kit,2.0,2024-06-18 06:54:04,1098.98
INV-23175,External Hard Drive,1.0,2024-06-24 11:11:03,456.47
INV-23176,SSD 1TB,3.0,2025-02-10 12:07:54,1478.21
INV-23176,Streaming Webcam,3.0,2025-02-10 12:07:54,1306.77
INV-23176,Surround Speakers,1.0,2025-02-10 12:07:54,1215.38
INV-23176,Gamepad,1.0,2025-02-10 12:07:54,
INV-23177,Gaming Headset,1.0,2024-04-26 21:52:34,79.0
INV-23177,WiFi Router,2.0,2024-04-26 21:52:34,32.87
INV-23177,Gaming Chair,1.0,2024-04-26 21:52:34,564.56
INV-23178,Processor,4.0,2024-05-25 10:10:43,327.85
INV-23178,RGB Lighting Kit,2.0,2024-05-25 10:10:43,1098.98
INV-23178,Gamepad,2.0,2024-05-25 10:10:43,1615.52
INV-23178,Gaming Controller,4.0,2024-05-25 10:10:43,72.54
INV-23178,External Hard Drive,1.0,2024-05-25 10:10:43,456.47
INV-23179,Gaming Monitor,3.0,2024-05-14 03:33:31,192.14
INV-23179,Gaming Controller,1.0,2024-05-14 03:33:31,72.54
INV-23179,SSD 1TB,2.0,2024-05-14 03:33:31,1478.21
INV-23179,Processor,2.0,2024-05-14 03:33:31,327.85
INV-23180,Capture Card,3.0,2024-05-03 13:43:50,1186.75
INV-23181,Gaming Controller,1.0,2024-07-26 00:05:07,72.54
INV-23182,Gaming Microphone,2.0,2024-11-07 11:29:21,211.5
INV-23182,Power Supply,1.0,2024-11-07 11:29:21,452.9
INV-23182,External Hard Drive,2.0,2024-11-07 11:29:21,456.47
INV-23183,RGB Lighting Kit,1.0,2025-03-11 15:18:24,1098.98
INV-23183,Gaming Laptop,1.0,2025-03-11 15:18:24,1359.86
INV-23184,Gaming Desk,1.0,2024-08-10 18:10:39,1622.67
INV-23184,Mechanical Keyboard,1.0,2024-08-10 18:10:39,69.52
INV-23184,Gamepad,2.0,2024-08-10 18:10:39,1615.52
INV-23184,Gaming Microphone,1.0,2024-08-10 18:10:39,211.5
INV-23184,Mechanical Keyboard,4.0,2024-08-10 18:10:39,69.52
INV-23185,Capture Card,4.0,2025-02-08 07:36:50,1186.75
INV-23185,Joystick,2.0,2025-02-08 07:36:50,1402.32
INV-23185,Graphics Card,1.0,2025-02-08 07:36:50,461.96
INV-23186,Gaming Microphone,2.0,2024-11-15 12:50:39,211.5
INV-23187,Sound Card,1.0,2025-02-15 14:25:19,693.7
INV-23187,Gaming Laptop,1.0,2025-02-15 14:25:19,1359.86
INV-23187,Gaming Laptop,2.0,2025-02-15 14:25:19,1359.86
INV-23187,Joystick,4.0,2025-02-15 14:25:19,1402.32
INV-23188,Gaming Chair,3.0,2024-10-06 20:39:46,564.56
INV-23188,RGB Lighting Kit,4.0,2024-10-06 20:39:46,1098.98
INV-23189,Joystick,2.0,2024-08-12 22:28:43,1402.32
INV-23189,Gaming Backpack,4.0,2024-08-12 22:28:43,1698.04
INV-23189,Gaming Chair,3.0,2024-08-12 22:28:43,564.56
INV-23190,Mechanical Keyboard,1.0,2024-12-26 12:33:33,69.52
INV-23190,SSD 1TB,4.0,2024-12-26 12:33:33,1478.21
INV-23190,VR Headset,2.0,2024-12-26 12:33:33,1786.52
INV-23191,Processor,1.0,2024-05-16 15:23:51,327.85
INV-23192,External Hard Drive,3.0,2025-03-08 17:16:35,456.47
INV-23192,Joystick,1.0,2025-03-08 17:16:35,1402.32
INV-23192,CPU Cooler,2.0,2025-03-08 17:16:35,855.41
INV-23192,Capture Card,1.0,2025-03-08 17:16:35,1186.75
INV-23193,Graphics Card,2.0,2024-12-03 06:37:42,461.96
INV-23193,Mouse Pad,1.0,2024-12-03 06:37:42,413.7
INV-23193,Mouse Pad,4.0,2024-12-03 06:37:42,413.7
INV-23193,Gaming Microphone,2.0,2024-12-03 06:37:42,211.5
INV-23194,Sound Card,3.0,2024-06-10 08:52:10,693.7
INV-23194,Gaming Chair,3.0,2024-06-10 08:52:10,564.56
INV-23194,RGB Lighting Kit,2.0,2024-06-10 08:52:10,1098.98
INV-23194,Streaming Webcam,1.0,2024-06-10 08:52:10,1306.77
INV-23194,Graphics Card,2.0,2024-06-10 08:52:10,461.96
INV-23195,External Hard Drive,1.0,2025-02-19 20:40:13,456.47
INV-23195,SSD 1TB,1.0,2025-02-19 20:40:13,1478.21
INV-23195,CPU Cooler,2.0,2025-02-19 20:40:13,855.41
INV-23196,Capture Card,4.0,2024-05-21 17:12:03,1186.75
INV-23196,Gaming Microphone,4.0,2024-05-21 17:12:03,211.5
INV-23197,Gaming Desk,3.0,2025-01-23 23:30:55,1622.67
INV-23198,Gaming Chair,1.0,2024-09-15 10:06:08,564.56
INV-23198,Gaming Desk,3.0,2024-09-15 10:06:08,1622.67
INV-23198,Sound Card,4.0,2024-09-15 10:06:08,693.7
INV-23199,Streaming Webcam,2.0,2024-07-01 20:12:51,1306.77
INV-23199,Power Supply,3.0,2024-07-01 20:12:51,452.9
INV-23199,Joystick,1.0,2024-07-01 20:12:51,1402.32
INV-23200,Mechanical Keyboard,2.0,2024-06-10 13:38:32,69.52
INV-23200,Capture Card,1.0,2024-06-10 13:38:32,1186.75
INV-23200,Gaming Desk,3.0,2024-06-10 13:38:32,1622.67
INV-23201,Mouse Pad,1.0,2024-10-19 02:22:17,413.7
INV-23201,CPU Cooler,2.0,2024-10-19 02:22:17,855.41
INV-23201,RGB Lighting Kit,3.0,2024-10-19 02:22:17,1098.98
INV-23201,SSD 1TB,4.0,2024-10-19 02:22:17,1478.21
INV-23202,Gaming Backpack,2.0,2025-01-11 11:55:25,1698.04
INV-23202,Motherboard,3.0,2025-01-11 11:55:25,1020.6
INV-23202,Mechanical Keyboard,3.0,2025-01-11 11:55:25,69.52
INV-23202,Gaming Mouse,3.0,2025-01-11 11:55:25,1286.07
INV-23203,RGB Lighting Kit,4.0,2024-10-23 17:40:51,1098.98
INV-23203,RAM 32GB,3.0,2024-10-23 17:40:51,686.46
INV-23203,Gaming Backpack,1.0,2024-10-23 17:40:51,1698.04
INV-23204,SSD 1TB,1.0,2024-05-31 09:36:28,1478.21
INV-23204,Gaming Monitor,2.0,2024-05-31 09:36:28,192.14
INV-23204,Sound Card,3.0,2024-05-31 09:36:28,693.7
INV-23204,Capture Card,2.0,2024-05-31 09:36:28,1186.75
INV-23204,Gaming Microphone,3.0,2024-05-31 09:36:28,211.5
INV-23205,Gaming Desk,2.0,2025-03-24 16:05:05,1622.67
INV-23205,Graphics Card,3.0,2025-03-24 16:05:05,461.96
INV-23205,Gaming Desk,1.0,2025-03-24 16:05:05,1622.67
INV-23205,Surround Speakers,2.0,2025-03-24 16:05:05,1215.38
INV-23205,Streaming Webcam,4.0,2025-03-24 16:05:05,1306.77
INV-23206,Joystick,2.0,2024-08-29 13:11:38,1402.32
INV-23207,Processor,1.0,2024-07-18 07:10:50,327.85
INV-23207,External Hard Drive,4.0,2024-07-18 07:10:50,456.47
INV-23207,Gaming Chair,4.0,2024-07-18 07:10:50,564.56
INV-23207,Gaming Headset,3.0,2024-07-18 07:10:50,79.0
INV-23207,Capture Card,1.0,2024-07-18 07:10:50,1186.75
INV-23208,Gamepad,4.0,2025-04-16 21:26:57,1615.52
INV-23208,Joystick,4.0,2025-04-16 21:26:57,1402.32
INV-23208,Surround Speakers,3.0,2025-04-16 21:26:57,1215.38
INV-23208,RAM 32GB,3.0,2025-04-16 21:26:57,686.46
INV-23209,Processor,2.0,2024-10-17 23:44:53,327.85
INV-23209,Surround Speakers,3.0,2024-10-17 23:44:53,1215.38
INV-23210,Power Supply,1.0,2024-05-25 23:18:35,452.9
INV-23210,Capture Card,4.0,2024-05-25 23:18:35,1186.75
INV-23211,Power Supply,1.0,2024-10-14 14:03:32,452.9
INV-23211,RGB Lighting Kit,3.0,2024-10-14 14:03:32,1098.98
INV-23211,Gaming Laptop,1.0,2024-10-14 14:03:32,1359.86
INV-23212,RAM 16GB,3.0,2024-05-11 22:49:36,1915.28
INV-23212,CPU Cooler,2.0,2024-05-11 22:49:36,855.41
INV-23213,CPU Cooler,4.0,2025-02-14 11:20:29,855.41
INV-23213,Motherboard,2.0,2025-02-14 11:20:29,1020.6
INV-23214,WiFi Router,2.0,2025-02-01 15:44:31,32.87
INV-23214,Gaming Controller,1.0,2025-02-01 15:44:31,72.54
INV-23214,Gaming Monitor,2.0,2025-02-01 15:44:31,192.14
INV-23215,RGB Lighting Kit,4.0,2024-07-03 21:07:15,1098.98
INV-23216,Gaming Microphone,2.0,2024-08-16 22:47:23,211.5
INV-23216,Sound Card,2.0,2024-08-16 22:47:23,
INV-23216,VR Headset,1.0,2024-08-16 22:47:23,1786.52
INV-23216,Motherboard,4.0,2024-08-16 22:47:23,1020.6
INV-23216,Gaming Headset,3.0,2024-08-16 22:47:23,79.0
INV-23217,Gaming Laptop,3.0,2025-02-20 16:40:16,1359.86
INV-23217,Gaming Chair,4.0,2025-02-20 16:40:16,564.56
INV-23217,Gaming Mouse,1.0,2025-02-20 16:40:16,1286.07
INV-23218,Gaming Laptop,2.0,2025-02-08 19:15:58,1359.86
INV-23219,Streaming Webcam,1.0,2024-08-25 07:43:44,1306.77
INV-23220,Gaming Backpack,1.0,2024-11-28 22:14:22,1698.04
INV-23220,Gaming Glasses,2.0,2024-11-28 22:14:22,203.64
INV-23221,Joystick,2.0,2025-01-05 11:44:50,1402.32
INV-23221,Gaming Glasses,4.0,2025-01-05 11:44:50,203.64
INV-23221,Gaming Backpack,2.0,2025-01-05 11:44:50,1698.04
INV-23221,Streaming Webcam,3.0,2025-01-05 11:44:50,1306.77
INV-23222,Power Supply,4.0,2024-05-26 12:43:22,452.9
INV-23222,VR Headset,3.0,2024-05-26 12:43:22,1786.52
INV-23222,CPU Cooler,4.0,2024-05-26 12:43:22,855.41
INV-23223,Capture Card,1.0,2025-04-16 13:13:44,1186.75
INV-23223,Gaming Laptop,1.0,2025-04-16 13:13:44,1359.86
INV-23223,Gaming Desk,4.0,2025-04-16 13:13:44,1622.67
INV-23223,Gamepad,1.0,2025-04-16 13:13:44,1615.52
INV-23223,Graphics Card,3.0,2025-04-16 13:13:44,461.96
INV-23224,Sound Card,4.0,2025-04-16 15:13:38,693.7
INV-23225,WiFi Router,1.0,2024-11-28 00:09:29,32.87
INV-23225,Streaming Webcam,3.0,2024-11-28 00:09:29,1306.77
INV-23225,Gaming Monitor,1.0,2024-11-28 00:09:29,192.14
INV-23225,SSD 1TB,4.0,2024-11-28 00:09:29,1478.21
INV-23226,Gaming Laptop,1.0,2025-02-06 08:36:20,1359.86
INV-23226,WiFi Router,3.0,2025-02-06 08:36:20,32.87
INV-23227,Motherboard,3.0,2024-07-08 17:59:22,1020.6
INV-23227,Power Supply,4.0,2024-07-08 17:59:22,452.9
INV-23227,RAM 32GB,,2024-07-08 17:59:22,686.46
INV-23227,Streaming Webcam,1.0,2024-07-08 17:59:22,1306.77
INV-23228,SSD 1TB,2.0,2024-09-11 01:19:06,1478.21
INV-23228,Gamepad,2.0,2024-09-11 01:19:06,1615.52
INV-23228,Gaming Microphone,3.0,2024-09-11 01:19:06,211.5
INV-23228,RAM 16GB,4.0,2024-09-11 01:19:06,1915.28
INV-23228,Graphics Card,4.0,2024-09-11 01:19:06,461.96
INV-23229,Gaming Mouse,2.0,2025-03-07 02:39:37,1286.07
